model,portfolio_type,size_quintile,factor_quintile,n_obs,alpha,t_alpha,p_alpha,r_squared,adj_r_squared,beta_MKT_RF,t_MKT_RF,beta_SMB,t_SMB,beta_HML,t_HML,beta_RMW,t_RMW,beta_CMA,t_CMA,beta_MOM_EQ,t_MOM_EQ
FF5+MOM_EQ,size_op,2,5,0,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,3,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,3,2,10,0.03454596408419493,1.0714879263781887,0.2839500965915205,0.6211072887709441,-0.13667813368716764,1.083138736631473,2.6796455155302326,0.6609296152730196,1.2659573700737885,-0.268047403942814,-0.37135108756115237,0.08186307950489807,0.4086043606720509,0.6712462176041869,0.7168130791940496,-0.6466342887807076,-0.8934292977089072
FF5+MOM_EQ,size_op,3,3,11,-0.010087912640207669,-0.4077243598109435,0.6834760512794925,0.8451149133247395,0.6127872833118488,1.2820651913726173,4.327983023097766,-0.015572477585397149,-0.12071617909492866,-1.2086659430408906,-4.315425961126536,-0.16204884873718114,-0.7285499750993484,-0.5818514524745781,-2.4045515976335903,-2.2668082496977,-3.3056154925655497
FF5+MOM_EQ,size_op,3,4,8,-0.14927521956755688,-13.453255984054183,2.946084996028728e-41,0.9530972467390805,0.6716807271735633,-0.135084110294513,-2.1091161345080436,1.4591983775483524,5.111135559115668,-3.163639480256697,-8.205789812422024,0.09183809524955877,0.9769855686489678,2.342894592459184,3.95411887152415,-4.355379397414929,-10.099259100847956
FF5+MOM_EQ,size_op,3,5,3,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,4,1,4,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,4,2,3,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,4,3,10,-0.14664837400609135,-25.88587900966447,9.604693798183113e-148,0.9682444143114666,0.9047332429343997,-0.3895713220190642,-6.2048718752026355,-1.193809962386477,-8.765943476250385,-2.9516208055742146,-22.440138320431593,-0.16697339924758786,-2.6506643724915695,0.9478152712413437,7.067140566091058,-2.8304307218578977,-11.606629846040608
FF5+MOM_EQ,size_op,4,4,7,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,4,5,7,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,5,1,4,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,5,2,3,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,5,3,0,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,5,4,0,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,5,5,9,-0.03627537858738764,-3.95069547936569,7.792442191588093e-05,0.8532416384363597,0.4129665537454388,0.753601899977495,9.283429714963484,0.25996805977266146,1.6563478332362418,-0.9878373962844796,-2.2698340567531026,0.1566817448255982,1.7908353289080499,3.263224678387347,3.0870097252799638,-0.17185747435112186,-0.2659536188126404
